Probability,Class
0.9994709,A
4.013815e-05,B
1.6027045e-05,C
3.7768674e-05,D
1.1556326e-05,E
1.7921231e-05,G
1.7424074e-05,H
1.5248155e-05,I
1.8143104e-05,J
7.8865836e-05,K
4.2715983e-06,L
3.5273856e-06,M
0.00026818566,PoseBad
